wormbaseID	publicID	sequenceID	OscAmplitude	PeakPhase	Class
WBGene00015517	NA	C06A8.8	0.875078306	107.7890302	Osc
WBGene00015519	NA	C06E1.3	1.595610199	66.69666026	Osc
WBGene00015522	NA	C06E1.7	1.180264146	356.7717704	Osc
WBGene00015523	ztf-30	C06E1.8	2.219121899	196.9247191	Osc
WBGene00015527	NA	C06E2.1	0.820586913	6.980817041	Osc
WBGene00015532	NA	C06E4.3	0.730560829	139.7229054	Osc
WBGene00015540	sams-4	C06E7.3	0.505766585	329.0069488	Osc
WBGene00015541	NA	C06E7.4	2.041692806	327.8747638	Osc
WBGene00015544	NA	C06E8.5	3.574861609	68.37348791	Osc
WBGene00015545	NA	C06G1.1	1.982981541	342.86412	Osc
WBGene00015546	NA	C06G1.2	3.346300651	335.1638485	Osc
WBGene00015571	NA	C07G1.2	0.832144979	159.209855	Osc
WBGene00015574	irg-1	C07G3.2	2.996873647	120.3741701	Osc
WBGene00015582	NA	C07H6.9	0.602339323	288.4513371	Osc
WBGene00015597	fbxa-162	C08E3.5	1.172297866	109.3252333	Osc
WBGene00015601	fbxa-166	C08E3.9	1.066198817	156.4993947	Osc
WBGene00015602	fbxa-158	C08E3.10	1.645259	92.85060158	Osc
WBGene00015609	math-4	C08F1.5	0.533431805	89.0224784	Osc
WBGene00015617	NA	C08G5.5	0.5204021	97.21010946	Osc
WBGene00015620	NA	C08G9.2	1.385919091	252.3711724	Osc
WBGene00015622	NA	C09B8.3	1.722728657	275.8092985	Osc
WBGene00015623	NA	C09B8.4	1.823340288	104.3058126	Osc
WBGene00015625	NA	C09B8.8	1.018259771	63.11456524	Osc
WBGene00015631	clec-89	C09D1.2	0.934621697	306.7150653	Osc
WBGene00015645	lips-7	C09E8.2	2.760624014	338.3572753	Osc
WBGene00015646	mlt-10	C09E8.3	3.545115615	301.6611064	Osc
WBGene00015650	NA	C09G4.2	0.645932805	42.2370303	Osc
WBGene00015660	catp-3	C09H5.2	2.491597112	72.1034911	Osc
WBGene00015691	viln-1	C10H11.1	0.809534555	2.49777363	Osc
WBGene00015692	ugt-25	C10H11.3	1.043148685	39.36392656	Osc
WBGene00015693	ugt-28	C10H11.4	0.693362526	74.21465432	Osc
WBGene00015695	ugt-26	C10H11.6	1.593665906	146.0537282	Osc
WBGene00015706	NA	C12D5.3	0.650059969	201.4779924	Osc
WBGene00015708	NA	C12D5.5	0.597011618	158.1374046	Osc
WBGene00015716	sox-4	C12D12.5	0.724466302	83.39195238	Osc
WBGene00015720	NA	C13A2.3	1.676450964	9.08153118	Osc
WBGene00015728	NA	C13A10.1	0.500207156	154.1244633	Osc
WBGene00015739	ugt-7	C13D9.9	0.656795146	116.5790015	Osc
WBGene00015752	NA	C14B9.2	0.842491867	187.0386417	Osc
WBGene00015753	NA	C14B9.3	0.946014625	344.9181981	Osc
WBGene00015758	nhr-155	C14C6.4	1.268885051	137.0059202	Osc
WBGene00015768	NA	C14C11.4	0.745343745	73.91703107	Osc
WBGene00015780	NA	C14F11.4	0.659359936	112.4959839	Osc
WBGene00015781	NA	C14F11.6	3.230346014	264.9949537	Osc
WBGene00015783	NA	C15B12.1	0.746202282	303.1152404	Osc
WBGene00015789	syx-6	C15C7.1	0.62400555	350.3271415	Osc
WBGene00015791	NA	C15C7.5	0.821165274	339.8862588	Osc
WBGene00015794	NA	C15F1.1	1.738043732	25.3279203	Osc
WBGene00015795	NA	C15F1.2	3.02200939	225.1470806	Osc
WBGene00015798	NA	C15H9.2	1.201748839	34.82965773	Osc
WBGene00015805	NA	C15H9.11	1.688436369	129.6163962	Osc
WBGene00015822	NA	C16B8.2	1.106838061	12.75058698	Osc
WBGene00015823	NA	C16B8.3	0.670499964	95.11031749	Osc
WBGene00015841	NA	C16C8.2	2.949454225	329.6496806	Osc
WBGene00015857	NA	C16D9.1	2.970117214	109.6958179	Osc
WBGene00015859	NA	C16D9.4	0.878233402	57.11115856	Osc
WBGene00015860	NA	C16D9.5	1.294351747	40.69953566	Osc
WBGene00015865	NA	C16E9.1	3.201555516	180.512119	Osc
WBGene00015879	NA	C17B7.5	1.151243167	152.4101916	Osc
WBGene00015886	NA	C17B7.12	0.509069464	71.93947259	Osc
WBGene00015887	NA	C17C3.1	1.044274757	139.9651794	Osc
WBGene00015889	NA	C17C3.3	0.581303091	347.5370771	Osc
WBGene00015894	acdh-2	C17C3.12	2.131678175	131.1167101	Osc
WBGene00015896	NA	C17C3.15	2.187317416	153.8670303	Osc
WBGene00015900	nhr-157	C17E7.5	0.522911194	160.526329	Osc
WBGene00015906	NA	C17E7.13	1.441042891	34.15728646	Osc
WBGene00015910	NA	C17F4.2	2.105228374	259.4618938	Osc
WBGene00015919	NA	C17G10.7	0.994286173	11.57471791	Osc
WBGene00015932	NA	C17H12.6	0.802708494	106.343373	Osc
WBGene00015947	NA	C18A11.1	1.125509409	92.90993803	Osc
WBGene00015950	NA	C18A11.4	1.439910851	136.2078995	Osc
WBGene00015952	NA	C18B2.1	0.762060689	89.30903746	Osc
WBGene00015966	NA	C18C4.5	0.710451081	318.5899356	Osc
WBGene00015968	NA	C18C4.7	2.108720862	330.6850446	Osc
WBGene00015969	glb-6	C18C4.9	0.802548444	158.5366534	Osc
WBGene00015977	NA	C18F10.2	0.935917027	153.3152024	Osc
WBGene00015981	elt-7	C18G1.2	0.910251107	4.043373462	Osc
WBGene00015993	NA	C18H7.1	1.015026157	117.5307442	Osc
WBGene00015999	prmt-4	C18H7.9	0.652182149	145.3017774	Osc
WBGene00016003	NA	C18H9.5	0.862569707	75.26437256	Osc
WBGene00016005	ift-74	C18H9.8	0.523065782	65.19871688	Osc
WBGene00016006	fln-2	C23F12.1	0.567510618	131.8053871	Osc
WBGene00016018	NA	C23H3.2	1.080525142	190.1357113	Osc
WBGene00016022	NA	C23H3.9	2.701083273	281.4181748	Osc
WBGene00016023	prmt-6	C23H5.1	0.794342483	166.0833133	Osc
WBGene00016029	NA	C24A1.2	2.004805104	268.6909396	Osc
WBGene00016039	NA	C24A8.5	0.502846511	121.0424052	Osc
WBGene00016040	NA	C24A11.1	0.604310643	69.48977858	Osc
WBGene00016046	NA	C24B5.4	0.759674731	271.0355768	Osc
WBGene00016052	dod-3	C24B9.9	0.878717283	277.6569573	Osc
WBGene00016063	NA	C24G7.1	1.020547028	134.0172091	Osc
WBGene00016064	acd-1	C24G7.2	1.024286554	222.5794934	Osc
WBGene00016066	NA	C24G7.4	1.435256244	136.3254277	Osc
WBGene00016067	NA	C24H10.1	0.611918301	87.42296338	Osc
WBGene00016069	NA	C24H10.3	0.70486115	205.07049	Osc
WBGene00016093	srsx-34	C25E10.3	1.225938729	134.9682439	Osc
WBGene00016094	NA	C25E10.4	1.152186136	220.1195848	Osc
WBGene00016101	NA	C25E10.12	0.652549642	302.4841909	Osc
WBGene00016105	NA	C25F6.6	1.824627432	309.694708	Osc
WBGene00016106	NA	C25F6.7	2.97648157	278.7653195	Osc
WBGene00016119	NA	C25H3.10	1.614471922	126.3735496	Osc
WBGene00016130	NA	C26B2.8	3.538396461	14.04236656	Osc
WBGene00016131	NA	C26B9.1	0.634379732	155.6618757	Osc
WBGene00016132	NA	C26B9.2	2.100425277	277.7614618	Osc
WBGene00016133	NA	C26B9.3	2.531591805	290.1333565	Osc
WBGene00016136	NA	C26B9.7	2.24477047	270.0957485	Osc
WBGene00016138	flh-2	C26E6.2	0.536608969	258.112368	Osc
WBGene00016146	NA	C26F1.1	3.122562363	49.15312835	Osc
WBGene00016147	cyp-32A1	C26F1.2	2.539333611	96.12043832	Osc
WBGene00016152	pho-12	C27A2.4	1.76748993	332.3082388	Osc
WBGene00016153	NA	C27A2.5	2.978419129	18.21083159	Osc
WBGene00016156	NA	C27A12.6	0.517740279	101.8203305	Osc
WBGene00016164	NA	C27D9.2	2.762024928	14.74659	Osc
WBGene00016172	NA	C27H5.2	0.510585838	216.8028677	Osc
WBGene00016174	NA	C27H5.4	0.524651044	263.2338277	Osc
WBGene00016180	NA	C28C12.4	1.92744395	236.52362	Osc
WBGene00016181	NA	C28C12.11	1.141726988	79.55345824	Osc
WBGene00016190	NA	C28G1.5	0.500448465	53.29659425	Osc
WBGene00016193	NA	C28H8.2	0.670380549	344.0798425	Osc
WBGene00016196	NA	C28H8.5	3.648644318	344.3670257	Osc
WBGene00016197	pxl-1	C28H8.6	0.915747132	116.4899297	Osc
WBGene00016201	NA	C28H8.11	0.554868645	327.3820021	Osc
WBGene00016204	gsto-1	C29E4.7	0.940749611	268.5277961	Osc
WBGene00016217	NA	C29F9.2	1.662643496	334.4410985	Osc
WBGene00016218	NA	C29F9.3	1.523214609	97.98005657	Osc
WBGene00016219	NA	C29F9.4	1.745611668	83.11283309	Osc
WBGene00016221	NA	C29F9.6	0.704090047	160.6238007	Osc
WBGene00016225	fbxa-58	C29F9.11	0.740436443	84.74795956	Osc
WBGene00016227	nhr-280	C29F9.13	0.611292844	324.125168	Osc
WBGene00016235	NA	C29H12.2	1.072640685	283.4932294	Osc
WBGene00016242	NA	C30A5.10	2.950422155	324.0324356	Osc
WBGene00016259	NA	C30F8.3	2.254666401	348.5309386	Osc
WBGene00016264	NA	C30F12.5	1.081731893	119.3447179	Osc
WBGene00016265	nmur-4	C30F12.6	0.638000869	15.47257817	Osc
WBGene00016270	NA	C30G4.5	0.560398662	336.2670757	Osc
WBGene00016273	NA	C30G12.1	2.498505364	295.6589442	Osc
WBGene00016276	NA	C30G12.4	2.184040067	267.9254733	Osc
WBGene00016283	NA	C31B8.8	2.913544965	150.6052639	Osc
WBGene00016285	NA	C31B8.12	0.575503885	344.7988099	Osc
WBGene00016287	NA	C31H1.2	0.573797722	221.2765136	Osc
WBGene00016292	tbc-7	C31H2.1	0.504747111	101.5522914	Osc
WBGene00016294	NA	C31H2.4	1.250922229	159.0350554	Osc
WBGene00016295	fbxc-40	C32B5.1	1.27294166	87.73706983	Osc
WBGene00016310	NA	C32D5.1	0.565711192	147.4833357	Osc
WBGene00016314	NA	C32D5.6	0.73699514	70.41045303	Osc
WBGene00016315	NA	C32D5.7	0.677512574	177.8360468	Osc
WBGene00016319	NA	C32D5.12	2.152234057	247.8124402	Osc
WBGene00016327	NA	C32E12.1	0.708480185	240.1921797	Osc
WBGene00016329	osr-1	C32E12.3	3.080579543	269.2595583	Osc
WBGene00016332	NA	C32F10.4	0.727166158	86.90892126	Osc
WBGene00016349	NA	C33E10.8	1.248610104	29.25851592	Osc
WBGene00016355	lact-5	C33F10.7	1.063688788	204.458855	Osc
WBGene00016360	NA	C33G8.2	1.698480876	167.3341243	Osc
WBGene00016361	NA	C33G8.3	0.986153748	165.6570723	Osc
WBGene00016364	nhr-161	C33G8.7	0.611092343	163.3087046	Osc
WBGene00016380	ntp-1	C33H5.14	1.142740252	320.3336065	Osc
WBGene00016386	tag-272	C34B2.1	1.353568549	233.6893715	Osc
WBGene00016394	NA	C34B2.9	0.762667122	330.3650538	Osc
WBGene00016396	NA	C34B2.11	0.769137061	277.1453732	Osc
WBGene00016403	grsp-3	C34D4.11	1.841360565	168.0187753	Osc
WBGene00016415	NA	C34F11.3	0.510824146	56.77546219	Osc
WBGene00016417	NA	C34F11.8	2.83588149	141.2269972	Osc
WBGene00016419	tyr-4	C34G6.2	2.174870411	136.4126132	Osc
WBGene00016422	noah-1	C34G6.6	3.421114214	226.7196533	Osc
WBGene00016423	tag-275	C34H3.1	0.749290115	275.3038282	Osc
WBGene00016424	NA	C34H4.1	1.946009403	146.4451226	Osc
WBGene00016425	NA	C34H4.2	1.824592911	109.6930758	Osc
WBGene00016427	NA	C34H4.5	0.507585366	33.60309256	Osc
WBGene00016429	NA	C35A11.2	2.524628525	232.3700412	Osc
WBGene00016431	NA	C35A11.4	0.719395762	190.0439264	Osc
WBGene00016438	NA	C35B8.3	0.576353178	143.533644	Osc
WBGene00016450	clec-5	C35D10.14	0.542568151	94.78305746	Osc
WBGene00016457	NA	C35E7.5	0.651571811	35.75072435	Osc
WBGene00016458	NA	C35E7.6	0.521374611	75.29402861	Osc
WBGene00016468	NA	C36B7.5	2.58683867	25.3034036	Osc
WBGene00016499	NA	C37C3.7	1.32527129	94.18432664	Osc
WBGene00016504	NA	C37C3.12	1.846270454	119.6222903	Osc
WBGene00016505	ttr-33	C37C3.13	1.906753692	81.05657368	Osc
WBGene00016507	NA	C37H5.3	0.579228073	95.30202462	Osc
WBGene00016509	NA	C37H5.6	0.528351426	124.6985069	Osc
WBGene00016513	NA	C38C3.4	0.584702447	136.6646573	Osc
WBGene00016517	nhr-260	C38C3.9	0.928007308	185.7781547	Osc
WBGene00016522	fbxa-38	C39B5.4	1.200433818	155.6940935	Osc
WBGene00016534	NA	C39D10.7	0.911004074	222.3054991	Osc
WBGene00016535	NA	C39D10.8	1.601979827	125.2219878	Osc
WBGene00016556	math-21	C40D2.3	0.675713851	308.773852	Osc
WBGene00016565	NA	C41D11.6	0.646541552	12.01882711	Osc
WBGene00016571	NA	C41H7.1	0.64581449	217.0767991	Osc
WBGene00016572	NA	C41H7.2	0.764013351	219.2231339	Osc
WBGene00016576	NA	C41H7.6	0.638050875	87.47924227	Osc
WBGene00016585	oac-59	C42C1.7	1.31521571	44.80015309	Osc
WBGene00016594	NA	C42D4.1	1.093287854	124.6787573	Osc
WBGene00016595	NA	C42D4.2	0.881511333	38.93779511	Osc
WBGene00016596	NA	C42D4.3	3.874490092	67.46576271	Osc
WBGene00016598	NA	C42D4.13	1.815920114	345.8942785	Osc
WBGene00016613	NA	C43G2.4	0.791557994	135.6734978	Osc
WBGene00016614	NA	C43H6.1	0.758505563	274.8379739	Osc
WBGene00016628	NA	C44B7.6	2.230532268	134.6713571	Osc
WBGene00016641	NA	C44C1.1	0.764450367	205.689656	Osc
WBGene00016644	NA	C44C1.5	0.558345006	196.3673991	Osc
WBGene00016645	NA	C44C1.6	1.552973011	142.6673044	Osc
WBGene00016657	NA	C44E12.1	1.596652854	159.9952143	Osc
WBGene00016658	NA	C45B2.1	1.591713816	135.1337443	Osc
WBGene00016659	NA	C45B2.2	2.271119105	146.0659944	Osc
WBGene00016660	NA	C45B2.3	0.977957209	162.027742	Osc
WBGene00016662	NA	C45B2.8	1.980324064	68.42157516	Osc
WBGene00016663	NA	C45E1.4	0.992131396	114.6755156	Osc
WBGene00016664	NA	C45E5.1	0.797685901	217.7493369	Osc
WBGene00016667	NA	C45E5.4	3.045077826	124.5459018	Osc
WBGene00016670	ilys-3	C45G7.3	0.513949045	176.8628966	Osc
WBGene00016671	NA	C45G7.4	0.694360549	304.4933408	Osc
WBGene00016683	NA	C45G9.12	2.371164415	167.245698	Osc
WBGene00016704	NA	C46C11.1	0.530130381	267.2170208	Osc
WBGene00016714	NA	C46F2.1	0.517500892	206.3238374	Osc
WBGene00016719	math-24	C46F9.3	0.589080042	35.68668349	Osc
WBGene00016725	NA	C46H3.2	0.714003373	16.53028573	Osc
WBGene00016726	NA	C46H3.3	0.719536546	233.7474794	Osc
WBGene00016728	NA	C46H11.2	1.032669718	90.40622417	Osc
WBGene00016731	NA	C46H11.7	3.406929943	339.4512358	Osc
WBGene00016732	phat-1	C46H11.8	2.882536453	348.8139578	Osc
WBGene00016733	phat-2	C46H11.9	2.565819101	357.4457682	Osc
WBGene00016735	fhod-1	C46H11.11	0.945744664	15.01913629	Osc
WBGene00016749	NA	C48E7.1	2.0776343	204.9456422	Osc
WBGene00016756	NA	C49A9.2	0.519481301	352.9326126	Osc
WBGene00016759	NA	C49A9.5	0.57794968	134.4306368	Osc
WBGene00016762	ugt-24	C49A9.8	1.318374235	160.826462	Osc
WBGene00016763	NA	C49A9.9	0.623977424	116.3580749	Osc
WBGene00016765	NA	C49C8.1	0.541030175	105.3107367	Osc
WBGene00016766	NA	C49C8.2	0.560341725	141.0737161	Osc
WBGene00016769	NA	C49C8.5	0.6197949	127.0618757	Osc
WBGene00016781	NA	C49G7.3	0.590845132	112.8667192	Osc
WBGene00016782	phat-3	C49G7.4	1.207059242	178.1714231	Osc
WBGene00016783	irg-2	C49G7.5	1.831338562	98.22149602	Osc
WBGene00016785	NA	C49G7.7	1.84174214	98.8591567	Osc
WBGene00016788	NA	C49G7.10	2.291118559	87.09353662	Osc
WBGene00016795	NA	C49H3.12	1.648433884	91.28850043	Osc
WBGene00016805	NA	C50D2.1	3.174178348	309.6213109	Osc
WBGene00016806	NA	C50D2.2	0.808687515	341.1209964	Osc
WBGene00016817	NA	C50E3.6	1.221703684	199.243096	Osc
WBGene00016845	NA	C50F7.5	1.671356789	93.68427901	Osc
WBGene00016862	NA	C52A10.1	1.199176401	106.703848	Osc
WBGene00016863	NA	C52A10.2	1.154798032	354.8947879	Osc
WBGene00016865	NA	C52B9.2	0.5944233	52.40536999	Osc
WBGene00016866	coel-1	C52B9.3	0.893627117	51.28071438	Osc
WBGene00016874	NA	C52B11.5	0.585902436	288.8737144	Osc
WBGene00016875	NA	C52D10.1	1.525291651	248.5089339	Osc
WBGene00016877	NA	C52D10.3	1.460949388	249.1999203	Osc
WBGene00016883	NA	C52E2.4	1.047339175	17.67543295	Osc
WBGene00016884	NA	C52E2.5	0.61888238	19.95816917	Osc
WBGene00016894	NA	C53B7.3	3.531752864	127.5474495	Osc
WBGene00016898	NA	C53C9.2	0.99919546	130.8736552	Osc
WBGene00016911	drn-1	C54A12.4	0.801538356	111.5032394	Osc
WBGene00016912	clec-86	C54D1.2	1.206889111	315.648528	Osc
WBGene00016914	NA	C54D1.7	1.521241918	154.7939354	Osc
WBGene00016915	NA	C54D2.1	3.300934584	45.53286843	Osc
WBGene00016919	NA	C54E4.4	2.49821195	112.1752624	Osc
WBGene00016921	NA	C54F6.3	2.463429291	322.6463763	Osc
WBGene00016927	nhr-172	C54F6.9	1.238119577	177.2248416	Osc
WBGene00016934	mboa-3	C54G7.2	0.893459946	175.0062634	Osc
WBGene00016938	NA	C54H2.4	0.507791266	10.91856658	Osc
WBGene00016943	acdh-1	C55B7.4	0.584877675	328.2913111	Osc
WBGene00016951	NA	C55C3.1	0.648760141	301.0247186	Osc
WBGene00016957	NA	C55F2.1	1.178959411	307.733274	Osc
WBGene00016962	NA	C56C10.4	2.999851705	0.688730427	Osc
WBGene00016963	NA	C56C10.6	0.541134617	23.00677265	Osc
WBGene00016973	abch-1	C56E6.5	0.833990835	250.3001386	Osc
WBGene00016991	NA	CD4.5	0.503575886	249.8941214	Osc
WBGene00016995	NA	D1005.1	0.95220097	228.4659715	Osc
WBGene00016996	NA	D1005.2	1.640077272	187.3988434	Osc
WBGene00016997	NA	D1005.3	0.91152327	64.9107992	Osc
WBGene00017001	NA	D1007.3	1.144650812	86.66471707	Osc
WBGene00017009	NA	D1007.13	2.107085516	15.9788355	Osc
WBGene00017012	acs-22	D1009.1	0.646237821	325.6972795	Osc
WBGene00017013	NA	D1009.3	0.72894354	97.88841342	Osc
WBGene00017018	NA	D1014.5	3.037306904	290.5969973	Osc
WBGene00017022	NA	D1022.3	0.736286807	131.9536732	Osc
WBGene00017032	NA	D1044.7	1.681467246	116.3924296	Osc
WBGene00017041	NA	D2007.1	0.878993272	83.15151966	Osc
WBGene00017048	NA	D2021.4	1.352404069	118.5246489	Osc
WBGene00017052	NA	D2024.4	3.637786354	329.3823967	Osc
WBGene00017067	NA	D2092.6	0.59335342	25.25756304	Osc
WBGene00017068	NA	D2092.8	3.630241138	17.37426193	Osc
WBGene00017073	NA	D2096.6	3.654513469	16.42765209	Osc
WBGene00017082	NA	DC2.5	1.377568902	144.0127068	Osc
WBGene00017089	NA	E01A2.7	0.746259114	331.5781328	Osc
WBGene00017093	NA	E02C12.8	1.566913983	100.2857042	Osc
WBGene00017125	acdh-12	E04F6.5	0.501753171	292.3070259	Osc
WBGene00017126	NA	E04F6.6	2.63806737	130.7136894	Osc
WBGene00017127	NA	E04F6.8	1.001592571	155.6790649	Osc
WBGene00017128	NA	E04F6.9	0.768893827	210.6768527	Osc
WBGene00017131	NA	E04F6.15	0.959242855	268.9330063	Osc
WBGene00017140	NA	EEED8.12	0.503374816	139.2593699	Osc
WBGene00017151	NA	EGAP9.3	0.876573033	327.6477755	Osc
WBGene00017154	ugt-57	F01E11.1	3.437742316	190.9732172	Osc
WBGene00017160	NA	F01F1.3	1.538415242	108.5848002	Osc
WBGene00017184	ncam-1	F02G3.1	1.216393796	154.7958878	Osc
WBGene00017194	NA	F07C3.3	1.046034912	115.9351293	Osc
WBGene00017197	NA	F07C3.9	0.748116056	52.9197037	Osc
WBGene00017198	nhr-36	F07C3.10	0.664098054	54.41504117	Osc
WBGene00017201	grsp-4	F07C4.7	1.45540545	192.7196464	Osc
WBGene00017204	NA	F07C4.11	1.357665765	30.39070888	Osc
WBGene00017212	NA	F07E5.7	1.737525305	293.4181283	Osc
WBGene00017218	dct-5	F07F6.5	3.540076121	61.62445062	Osc
WBGene00017225	fbxa-52	F07G6.6	1.045238184	304.4110846	Osc
WBGene00017226	fbxa-53	F07G6.7	1.15092244	59.34363615	Osc
WBGene00017241	NA	F08C6.2	0.590935179	226.1102667	Osc
WBGene00017243	NA	F08C6.5	1.105489807	294.3257775	Osc
WBGene00017246	NA	F08D12.2	1.09577121	96.22206446	Osc
WBGene00017247	NA	F08D12.3	1.539523689	145.7437543	Osc
WBGene00017262	NA	F08F3.4	0.5668885	72.43165049	Osc
WBGene00017291	NA	F09E5.14	1.480255472	106.757222	Osc
WBGene00017296	NA	F09E10.6	1.385582747	298.1858006	Osc
WBGene00017297	NA	F09E10.7	0.741084561	122.0587568	Osc
WBGene00017302	NA	F09F7.5	0.611984663	76.83931867	Osc
WBGene00017303	NA	F09F7.6	0.742889443	170.6802337	Osc
WBGene00017305	nspb-12	F09F7.8	3.587655242	81.84444805	Osc
WBGene00017306	NA	F09F9.1	0.863598203	88.09404159	Osc
WBGene00017307	NA	F09F9.2	3.498777323	280.3590341	Osc
WBGene00017308	NA	F09F9.3	0.604823059	83.49745817	Osc
WBGene00017327	NA	F10C1.8	0.564124711	38.28288608	Osc
WBGene00017329	ugt-39	F10D2.2	0.874769045	227.3632745	Osc
WBGene00017331	ugt-40	F10D2.5	1.949683092	148.5213791	Osc
WBGene00017332	ugt-37	F10D2.6	0.591840433	144.9823291	Osc
WBGene00017335	NA	F10D2.10	0.987661885	238.9750361	Osc
WBGene00017338	NA	F10D7.1	1.014879142	137.8852089	Osc
WBGene00017339	NA	F10D7.2	0.560833659	296.3475537	Osc
WBGene00017340	NA	F10D7.3	1.288133482	160.1534622	Osc
WBGene00017341	NA	F10D7.4	0.610740956	116.7722963	Osc
WBGene00017351	cutl-5	F10E7.10	3.194111022	8.260391654	Osc
WBGene00017361	NA	F10E9.12	0.876958116	133.8101063	Osc
WBGene00017364	clec-7	F10G2.3	1.451803596	175.6823911	Osc
WBGene00017367	nhr-263	F10G2.9	0.895063411	125.900994	Osc
WBGene00017376	NA	F11C7.2	0.515482034	211.8798796	Osc
WBGene00017379	NA	F11C7.7	0.887247359	203.2954526	Osc
WBGene00017380	NA	F11D5.1	0.609924516	5.108251115	Osc
WBGene00017388	NA	F11G11.13	0.538974271	299.615404	Osc
WBGene00017390	NA	F12A10.1	1.506546571	154.6342463	Osc
WBGene00017398	NA	F12B6.2	0.635016157	124.9885328	Osc
WBGene00017416	NA	F13B6.1	1.249135091	308.5924614	Osc
WBGene00017420	NA	F13B9.2	2.419528996	273.0142396	Osc
WBGene00017421	cutl-29	F13B9.6	0.524815325	178.9150972	Osc
WBGene00017424	NA	F13C5.3	2.53477814	344.5764289	Osc
WBGene00017426	NA	F13C5.5	1.670996367	168.0411717	Osc
WBGene00017428	NA	F13D11.3	0.635110837	161.6114627	Osc
WBGene00017429	NA	F13D11.4	1.529302175	259.862682	Osc
WBGene00017430	NA	F13H6.1	2.501036866	38.00103991	Osc
WBGene00017432	NA	F13H6.4	1.166640722	169.385486	Osc
WBGene00017434	NA	F13H8.1	0.670145515	114.1174304	Osc
WBGene00017437	nmgp-1	F13H8.4	0.645632783	310.1088639	Osc
WBGene00017438	NA	F13H8.5	3.935183231	352.5669116	Osc
WBGene00017443	NA	F13H8.11	1.162761724	210.1868288	Osc
WBGene00017446	NA	F14B8.4	2.446353748	82.88910363	Osc
WBGene00017448	NA	F14B8.6	0.54102616	94.45971325	Osc
WBGene00017463	NA	F14D12.1	0.661022599	270.9698458	Osc
WBGene00017464	sulp-2	F14D12.5	0.963034402	200.8649729	Osc
WBGene00017467	NA	F14F9.4	2.374597412	107.4503765	Osc
WBGene00017471	NA	F14H12.3	2.549680298	111.2770771	Osc
WBGene00017478	NA	F15A8.6	0.562610454	51.28397888	Osc
WBGene00017481	NA	F15B10.3	0.92277677	76.02935533	Osc
WBGene00017483	lgc-22	F15E6.2	3.677082176	308.0415778	Osc
WBGene00017484	NA	F15E6.3	1.158648029	245.6278624	Osc
WBGene00017485	NA	F15E6.4	1.604790009	315.1889637	Osc
WBGene00017488	dct-7	F15E6.8	0.517351418	265.8045727	Osc
WBGene00017506	NA	F16B4.4	2.145436419	149.2776408	Osc
WBGene00017512	nhr-179	F16B4.11	0.563277254	162.4263325	Osc
WBGene00017513	NA	F16F9.1	0.926670843	106.2500218	Osc
WBGene00017514	NA	F16F9.3	0.613650327	145.8871419	Osc
WBGene00017515	NA	F16F9.4	0.626753031	12.49957846	Osc
WBGene00017524	NA	F16G10.9	2.298865272	344.1093694	Osc
WBGene00017526	NA	F16G10.11	1.437150646	336.013367	Osc
WBGene00017530	NA	F16H11.1	1.198765215	282.3754685	Osc
WBGene00017535	NA	F17A9.3	3.478674929	230.2777882	Osc
WBGene00017536	NA	F17A9.4	0.60350067	149.6052478	Osc
WBGene00017537	NA	F17A9.5	1.425124724	156.4697681	Osc
WBGene00017547	NA	F18A1.6	0.590207676	41.92923524	Osc
WBGene00017560	NA	F18C5.5	3.541434371	278.8253538	Osc
WBGene00017563	NA	F18C5.10	1.073074631	201.3078418	Osc
WBGene00017569	NA	F18E9.3	3.458950243	123.5547954	Osc
WBGene00017570	NA	F18E9.4	1.103067577	280.4233362	Osc
WBGene00017576	cdh-8	F18F11.3	1.520886197	296.9551488	Osc
WBGene00017577	NA	F18F11.4	3.531567466	300.9596669	Osc
WBGene00017635	NA	F20D6.5	1.106262777	11.61614406	Osc
WBGene00017648	ddo-3	F20H11.5	0.661395446	265.8254799	Osc
WBGene00017654	NA	F21C10.4	0.746764282	211.7946168	Osc
WBGene00017659	NA	F21C10.10	0.909797274	0.089238083	Osc
WBGene00017660	NA	F21C10.11	0.791029937	165.4077722	Osc
WBGene00017666	NA	F21E9.2	2.046520029	281.3279724	Osc
WBGene00017667	ttr-37	F21E9.3	0.965461764	32.21146493	Osc
WBGene00017681	NA	F21F8.11	0.548130222	137.4438902	Osc
WBGene00017687	ets-4	F22A3.1	0.612424998	238.4293355	Osc
WBGene00017691	ilys-5	F22A3.6	0.755995686	281.235178	Osc
WBGene00017692	NA	F22B7.1	1.289853031	329.0215255	Osc
WBGene00017698	NA	F22B7.9	0.763792721	103.5713799	Osc
WBGene00017703	NA	F22E5.1	0.569166752	310.1051336	Osc
WBGene00017707	NA	F22E5.8	0.898248977	283.1213412	Osc
WBGene00017716	NA	F22F4.1	3.3495951	276.353465	Osc
WBGene00017720	NA	F22F7.2	0.556771245	128.2756879	Osc
WBGene00017721	NA	F22F7.3	1.075655518	201.8954523	Osc
WBGene00017724	NA	F22F7.7	0.93023786	6.275754078	Osc
WBGene00017726	NA	F22H10.2	1.122924585	82.52288378	Osc
WBGene00017743	NA	F23F1.2	3.044587416	15.56716986	Osc
WBGene00017745	NA	F23F1.4	0.654188853	328.9876153	Osc
WBGene00017747	NA	F23F1.6	1.126342792	97.46259023	Osc
WBGene00017748	NA	F23F1.7	1.515841345	124.7919243	Osc
